date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 11:00:00,"59,89","8,98","889,453","363,8","395,087","9,46882","1,75","253,411","250,038","251,158","295,096","306,4","247,258","251,158","545,632","708,2539375","548,773","551,209","585,841","533,74","511,95","66,47","1,59"
2017-03-11 11:00:00,"59,89","8,98","846,0936666667","354,614","395,6277777778","9,47011","1,75","252,587","248,599","247,555","295,096","306,4","245,006","249,137","544,857","708,420390625","537,768","551,833","580,693","522,648","502,182","66,47","1,59"
2017-03-11 11:00:00,"59,89","8,98","802,7343333333","351,471","396,1685555556","9,47141","1,75","251,971","246,5","246,456","295,096","306,4","247,083","248,291","545,507","708,58684375","543,19","557,692","573,588","530,01","543,867","66,47","1,59"
2017-03-11 12:00:00,"59,89","8,98","759,375","358,856","396,7093333333","9,4727","1,75","251,169","248,665","248,708","295,096","306,4","248,093","247,698","558,094","708,753296875","547,397","574,354","590,578","575,236","576,175","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","716,0156666667","356,506","397,2501111111","9,474","1,75","250,73","249,884","248,555","295,096","306,4","246,566","249,346","571,608","708,91975","548,558","583,674","591,843","587,416","584,255","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","672,6563333333","353,241","397,7908888889","9,47529","1,75","251,082","253,949","250,345","295,096","306,4","245,391","251,455","567,654","709,086203125","550,583","557,073","597,489","578,484","601,744","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","629,297","364,594","398,3316666667","9,47659","1,75","252,103","254,718","253,323","295,096","306,4","247,258","251,477","539,226","709,25265625","553,31","547,384","588,402","589,544","614,438","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","585,9376666667","379,73","398,8724444444","9,47788","1,75","252,466","249,994","252,773","295,096","306,4","251,125","252,29","522,635","709,419109375","545,84","559,669","569,152","579,408","590,825","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","542,5783333333","388,794","399,4132222222","9,47917","1,75","252,466","249,39","251,807","295,096","306,4","253,784","251,807","518,506","709,5855625","533,08",550,"570,06","560,62","573,83","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","499,219","377,258","399,954","9,48047","1,75","253,059","251,169","251,213","295,096","306,4","254,279","251,807","518,506","709,752015625","530,407","553,515","570,06","562,888","584,009","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","1876,66","346,954","400,4947777778","9,48176","1,75","252,795","251,862","248,708","295,096","306,4","252,806","249,631","529,542","709,91846875","531,266","560,622","573,777","543,227","578,324","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3014,84","337,585","401,0355555556","9,48306","1,75","251,093","248,071","247,423","295,096","306,4","250,763","247,665","555,192","710,084921875","545,297","575,661","580,552","539,755","560,891","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3878,52","337,708","401,5763333333","9,48435","1,75","249,5","244,567","248,115","295,096","306,4","250,378","248,906","573,66","710,251375","557,977","545,547","567,17","554,404","552,008","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","4589,06","317,047","402,1171111111","9,48565","1,75","247,896","247,687","248,423","295,096","306,4","249,071","248,796","576,262","710,417828125","568,307","524,453","540,788","546,62","534,347","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","4415,43","311,218","402,6578888889","9,48694","1,75","247,808","255,498","250,675","295,096","306,4","250,928","249,95","568,43","710,58428125","580,826","559,746","524,677","562,468","550,792","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","4091,31","311,615","403,1986666667","9,48823","1,75","248,785","254,048","253,235","295,096","306,4","253,444","250,565","550,963","710,750734375","578,935","517,835","527,373","544,852","548,668","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3735,74","316,772","403,7394444444","9,48953","1,75","249,489","250,708","253,257","295,096","306,4","251,982","249,796","534,421","710,9171875","570,818","509,374","547,227","517,294","525,191","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98",3471,"325,134","404,2802222222","9,49082","1,75","249,609","252,729","251,411","295,096","306,4","252,323","250,181","526,414","711,083640625","564,991","558,496","548,521","516,874","544,53","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3300,39","323,303","404,821","9,49212","1,75","249,412","250,763","249,346","295,096","306,4","252,828","250,313","533,045","711,25009375","556,518","575,16","547,034","540,679","555,893","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3182,23","319,153","405,3617777778","9,49341","1,75","248,379","248,06","246,324","295,096","306,4","248,961","250,466","555,317","711,416546875","549,665","576,835","551,385","561,208","555,731","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3047,17","316,528","405,9025555556","9,49471","1,75","247,412","246,775","246,379","295,096","306,4","248,818","247,994","573,259","711,583","549,881","572,088","551,028","577,112","589,749","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2921,29","311,127","406,4433333333","9,496","1,75","246,72","248,313","248,467","295,096","306,4","250,269","248,423","574,861","711,749453125","556,573","575,196","544,639","607,464","610,522","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2835,16","310,272","406,9841111111","9,49729","1,75","246,665","251,477","250,829","295,096","306,4","251,455","248,5","571,232","711,91590625","563,668","562,247","550,091","587,388","597,694","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2811,33","309,906","407,5248888889","9,49859","1,75","247,928","253,081","253,323","295,096","306,4","252,806","249,192","569,005","712,082359375","560,109","531,975","565,265","570,532","593,388","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2849,71","309,601","408,0656666667","9,49988","1,75","248,588","253,169","253,179","295,096","306,4","252,092","250,873","549,761","712,2488125","551,636","527,541","562,213","548,547","569,854","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2945,9","311,279","408,6064444444","9,50118","1,75","248,95","248,26","252,321","295,096","306,4","251,744","250,269","534,092","712,415265625","540,243","552,959","555,977","522,934","527,953","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3063,18","388,672","409,1472222222","9,50176","1,75","248,335","244,819","250,664","295,096","306,4","251,455","249,565","530,718","712,58171875","518,508","553,83","551,664","547,74","509,162","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","1710,16","530,884","409,688","9,50129","1,75","247,324","247,983","247,104","295,096","306,4","249,741","249,214","538,125","712,748171875","504,372","576,72","566,096","562,412","513,354","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","1566,0175","574,463","409,9536","9,50082","1,75","247,104","248,247","246,182","295,096","306,4","249,565","250,972","538,826","712,914625","502,216","591,092","571,384","555,02","525,164","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","1421,875","592,041","410,2192","9,50035","1,75","246,797","249,829","248,774","295,096","306,4","250,488","250,796","542,029","713,081078125","492,398","563,358","561,248","560,844","537,632","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","1277,7325","617,798","410,4848","9,49988","1,75","246,533","249,478","249,478","295,096","306,4","250,84","249,39","538,025","713,24753125","492,396","516,562","564,438","594,556","566,984","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","1133,59","628,296","410,7504","9,49941","1,75","247,236","252,905","252,334","295,096","306,4","250,928","250,4","522,209","713,413984375","508,688",500,"554,304","607,548","578,238","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3006,64","625,122","411,016","9,49894","1,75","248,73","256,816","253,389","295,096","306,4","250,708","250,4","537,524","713,5804375","519,37","521,248","538,552","590,524","566,432","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3248,44","628,296","411,2816","9,49846","1,75","250,356","251,675","251,631","295,096","306,4","250,752","250,84","534,221","713,746890625","531,456","478,36","494,49","542,584","544,586","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3222,66","626,709","411,5472","9,49799","1,75","252,334","247,192","250,84","295,096","306,4","249,39","250,752","514,702","713,91334375","546,346","459,14","452,632","506,29","490,956","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3222,66","623,779","411,8128","9,49752","1,75","253,125","245,215","250,049","295,096","306,4","248,73","247,852","502,991","714,079796875","558,97","464,06","423,55","511,33","470,1","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3184,38","623,779","412,0784","9,49705","1,75","252,158","247,588","248,379","295,096","306,4","248,027","249,785","522,009","714,24625","569,546","489,06","423,77","521,862","463,476","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3140,23","619,141","412,344","9,49658","1,75","250,62","248,95","247,28","295,096","306,4","248,379","251,016","551,938","714,412703125","584,546","519,684","418,152","521,08","437,208","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3164,84","616,821","412,6096","9,49611","1,75","250,225","246,797","249,038","295,096","306,4","249,785","248,247","570,056","714,57915625","581,526","506,402","414,738","521,078","437,43","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3145,31","617,432","412,8752","9,49564","1,75","249,565","249,214","248,862","295,096","306,4","248,467","248,643","584,47","714,745609375","580,664","511,95","414,848","558,828","474,51","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3091,41","612,793","413,1408","9,49516","1,75","249,873","253,345","250,884","295,096","306,4","250,269","248,687","567,053","714,9120625","578,502","524,762","412,316","580,332","490,622","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3053,91","615,967","413,4064","9,49469","1,75","251,104","255,146","253,564","295,096","306,4","253,213","249,697","563,95","715,078515625","564,044","527,42","486,344","620,32","513,466","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3010,55","611,938","413,672","9,49422","1,75","251,895","253,213","253,608","295,096","306,4","251,719","251,938","564,25","715,24496875","547,86","544,298","563,67","505,286","507,728","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2936,33","610,352","413,9376","9,49375","1,75","252,949","255,322","251,719","295,096","306,4","248,862","249,961","555,542","715,411421875","534,91","561,562","559,7","406,266","491,064","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2858,59","604,492","414,2032","9,49328","1,75","252,905","250,796","248,862","295,096","306,4","247,808","251,587","546,333","715,577875","530,592","559,53","589,332","557,708","500,774","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2833,98","596,68","414,4688","9,49281","1,75","251,895","246,445","247,632","295,096","306,4","249,302","251,104","557,043","715,744328125","536,634","561,874","610,482","571,372","540,17","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2805,47","589,233","414,7344","9,49234","1,75","251,367","246,182","248,687","295,096","306,4","249,17","248,95","565,952","715,91078125","544,19","588,67","609,604","557,596","556,062","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2786,72","596,68",415,"9,49186","1,75","251,367","245,654","248,027","295,096","306,4","249,346","248,379","551,338","716,077234375","558,328","581,716","596,608","548,412","588,728","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2808,98","588,379","415,2656","9,49139","1,75","251,719","245,347","249,302","295,096","306,4","248,818","249,478","551,138","716,2436875","568,902","560,31","599,912","548,076","614,106","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2870,31","585,938","415,5312","9,49092","1,75","252,598","252,598","252,861","295,096","306,4","248,95","250,137","551,638","716,410140625","569,764","548,824","602,226","556,028","630,546","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2894,14","588,989","415,7968","9,49045","1,75","253,564","259,98","253,564","295,096","306,4","250,752","251,323","546,833","716,57659375","557,246","555,78","610,268","574,956","616,864","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2886,72","588,379","416,0624","9,48998","1,75","253,96","259,058","251,719","295,096","306,4","250,225","252,686","543,03","716,743046875","549,692","553,908","598,37","349,812","590,378","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2932,03","585,693","416,328","9,48951","1,75","253,037","253,74","249,17","295,096","306,4","249,302","249,302","531,118","716,9095","552,392","570,704","590,218","229,176","562,02","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3051,95","591,797","416,5936","9,48904","1,75","252,07","245,654","247,061","295,096","306,4","248,335","249,521","545,632","717,075953125","553,256","585,312","567,7466666667","511,112","529,026","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3185,16","590,454","416,8592","9,48856","1,75","251,455","244,907","248,115","295,096","306,4","249,038","249,346","552,639","717,24240625","551,636","535,076","545,2753333333","495,766","529,244","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3221,48","578,491","417,1248","9,48852","1,75","250,313","247,72","248,423","295,096","306,4","249,961","248,115","553,44","717,408859375","545,916","534,764","522,804","546,508","564,78","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3196,88","573,853","417,3904","9,48911","1,75","249,653","247,456","249,961","295,096","306,4","249,785","250,049","563,35","717,5753125","546,242","546,328","520,6","559,948","575,704","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3149,22","563,599","417,656","9,48969","1,75","250,4","253,169","252,729","295,096","306,4","250,532","253,257","558,545","717,741765625","549,804","535,704","527,206","564,876","567,758","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3084,38","551,758","409,102","9,49028","1,75","251,104","251,543","252,686","295,096","306,4","250,708","251,191","556,443","717,90821875","542,358","550,232","533,154","553,34","551,316","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2997,66","536,987","398,086","9,49087","1,75","251,631","249,961","251,763","295,096","306,4","251,455","249,697","549,836","718,074671875","541,062","554,764","561,026","554,012","549,884","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2887,11","525,024","380,918","9,49146","1,75","251,411","247,5","249,521","295,096","306,4","250,796","252,334","529,717","718,241125","541,278","557,652","544,942","540,12","546,134","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2825,78","504,883","385,576","9,49205","1,75","250,137","245,083","245,522","295,096","306,4","249,346","251,631","541,528","718,407578125","545,914","564,762","578,098","537,878","562,132","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2816,41","494,995","390,234","9,49263","1,75","249,609","245,215","243,677","295,096","306,4","248,95","249,39","570,056","718,57403125","561,13","565,23","607,51","556,7","597,55","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2817,19","509,888",390,"9,49322","1,75","248,818","249,17","245,61","295,096","306,4","249,565","248,071","562,249","718,740484375","565,23","535,858","602,002","579,1","595,122","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2804,3","525,484","389,872","9,49381","1,75","247,046","252,257","248,678","295,096","306,4","250,237","248,103","551,872","718,9069375","576,93","514,269","573,39","591,367","590,219","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2783,98","513,031","387,979","9,4944","1,75","246,555","248,785","249,719","295,096","306,4","249,906","251,213","550,012","719,073390625","582,93","552,968","538,391","545,133","583,536","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2784,38","511,749","381,431","9,49499","1,75","247,797","255,696","252,378","295,096","306,4","250,664","250,389","543,755","719,23984375","573,354","549,512","526,326","529,338","564,307","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2799,61","512,39","380,435","9,49558","1,75","248,665","259,937","253,663","295,096","306,4","251,96","249,928","547,434","719,406296875","559,004","535,277","520,982","550,484","540,138","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2839,84","512,909","384,463","9,49616","1,75","248,796","250,983","251,884","295,096","306,4","251,708","251,543","546,884","719,57275","540,174","536,544","555,741","567,004","533,63","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2887,5","514,618","377,402","9,49675","1,75","248,203","249,73","250,488","295,096","306,4","249,785","250,917","541,378","719,739203125","528,544","544,765","583,61","560,2","533,577","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2909,77","502,747","377,8773448276","9,49734","1,75","247,632","245,5","248,093","295,096","306,4","247,841","248,247","550,437","719,90565625","532,429","561,974","587,385","555,244","530,956","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2934,77","486,237","378,3526896552","9,49793","1,75","247,17","243,27","249,181","295,096","306,4","249,104","249,39","566,403","720,072109375","544,136","573,943","591,265","544,912","536,832","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98",3025,"441,284","378,8280344828","9,49852","1,75","246,16","249,73","249,148","295,096","306,4","251,169","248,774","568,279","720,2385625","553,685","377,228","583,992","546,536","556,228","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3060,55","428,802","379,3033793103","9,49911","1,75","245,951","250,038","248,983","295,096","306,4","249,478","248,632","570,907","720,405015625","564,343","199,045","593,716","502,765","605,055","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3059,38","463,501","379,7787241379","9,49969","1,75","246,709","252,85","251,653","295,096","306,4","249,741","249,565","564,025","720,57146875","562,912","543,885","586,885","251,55","612,201","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3054,04","457,703","380,2540689655","9,50028","1,75","248,082","253,334","253,455","295,096","306,4","249,016","250,389","551,438","720,737921875","559,757","570,099","564,247","224,5695","576,97","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3043,36","393,372","380,7294137931","9,50087","1,75","248,665","249,521","251,873","295,096","306,4","249,961","253,334","555,442","720,904375","547,458","574,435","558,847","197,589","547,287","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2987,3","384,46","381,2047586207","9,50146","1,75","249,258","245,16","250,895","295,096","306,4","251,631","249,357","556,643","721,070828125","536,668","603,79","551,495","366,951","528,28","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2929,39","385,101","381,6801034483","9,50205","1,75","249,598","248,884","248,302","295,096","306,4","250,104","249,225","554,041","721,23728125","548,052","597,359","567,029","194,453","523,427","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2893,26","365,936","382,1554482759","9,50264","1,75","248,785","247,786","247,258","295,096","306,4","250,005","250,675","555,092","721,403734375","563,239","572,596","560,201","558,912","530,794","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2898,63","354,98","382,6307931034","9,50322","1,75","247,841","245,522","249,829","295,096","306,4","249,379","249,005","556,168","721,5701875","568,552","568,459","531,616","403,186","553,057","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2934,28","357,727","383,106137931","9,50381","1,75","247,412","247,863","249,829","295,096","306,4","247,478","248,676","546,133","721,736640625","564,022","541,914","506,912","259,699","569,111","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3001,37","339,081","383,5814827586","9,5044","1,75","247,797","255,377","251,06","295,096","306,4","250,741","249,005","530,342","721,90309375","568,768","560,447","493,913","547,544","572,201","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2988,96","345,52","384,0568275862","9,50499","1,75","249,741","259,695","252,96","295,096","306,4","251,18","249,829","531,418","722,069546875","545,781","587,478","514,016","558,324","566,326","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","2935,94","336,365","384,5321724138","9,50591","1,75","252,642","252,356","252,092","295,096","306,4","249,994","251,378","541,028","722,236","540,464","573,672","553,042","589,404","550,708","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3036,04","315,155","385,0075172414","9,50744","1,74988","253,784","251,158","250,961","295,096","306,4","250,939","249,335","558,595","722,402453125","554,224","524,708","562,157","574,172","544,917","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3207,32","314,056","385,482862069","9,50897","1,74954","253,63","247,972","248,236","295,096","306,4","250,752","250,664","558,295","722,56890625","557,897","543,496","549,462","545,721","540,39","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3344,24","310,852","385,9582068966","9,5105","1,74919","253,191","243,49","246,94","295,096","306,4","249,071","250,653","546,058","722,735359375",545,"540,839","531,37","532,978","534,65","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3401,66","310,059","386,4335517241","9,51202","1,74885","252,521","248,939","248,126","295,096","306,4","248,61","248,357","557,744","722,9018125","553,333","558,538","544,947","551,1","541,99","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3424,41","309,418","386,9088965517","9,51355","1,7485","251,73","251,213","248,104","295,096","306,4","248,84","248,225","565,552","723,068265625","561,322","561,898","563,949","568,18","560,835","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3408,2","309,723","387,3842413793","9,51508","1,74816","252,202","250,774","250,389","295,096","306,4","248,643","248,357","567,128","723,23471875","560,512","550,51","598,894","587,164","579,981","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3395,12","313,354","387,8595862069","9,51661","1,74781","253,345","253,257","252,784","295,096","306,4","251,082","248,84","576,888","723,401171875","567,414","541,227","638,684","529,813","596,584","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3403,61","313,232","388,3349310345","9,51814","1,74747","253,96","255,399","253,092","295,096","306,4","251,675","251,499","586,948","723,567625","561,751","547,495","651,6","472,351","580,695","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3368,75","310,913","388,8102758621","9,51967","1,74713","254,872","250,983","251,422","295,096","306,4","250,939","252,554","580,491","723,734078125","562,456","581,306","641,251","562,776","549,112","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3353,52","312,5","389,2856206897","9,5212","1,74678","254,443","253,125","250,708","295,096","306,4","248,511","250,269","577,563","723,90053125","557,9","598,83","646,62","552,22","539,07","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3365,14","310,791","389,7609655172","9,52273","1,74644","253,905","250,664","249,247","295,096","306,4","247,896","249,346","579,315","724,066984375","549,966","595,684","642,185","567,508","546,602","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3401,76","307,831","390,2363103448","9,52426","1,74609","251,982","245,555","247,225","295,096","306,4","247,522","249,401","566,978","724,2334375","535,041","584,237","638,192","597,468","573,526","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3447,46","322,113","390,7116551724","9,52579","1,74575","249,653","247,247","248,665","295,096","306,4","248,335","251,224","529,091","724,399890625","529,216","568,909","644,719","597,048","596,006","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3473,63","419,678","391,187","9,52732","1,7454","247,972","250,093","248,95","295,096","306,4","247,5","248,434","498,311","724,56634375","513,005","575,629","619,078","589,684","594,299","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3469,82","558,533","392,281","9,52885","1,74506","247,126","246,632","249,873","295,096","306,4","248,379","249,906","475,989","724,732796875","491,396","601,115","609,083","591,42","604,56","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3478,13","573,975","393,375","9,53038","1,74472","247,874","251,016","252,587","295,096","306,4","249,95","251,829","495,734","724,89925","478,907","576,523","658,155","611,247","614,794","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3472,46","581,573","394,469","9,53191","1,74437","249,115","255,531","253,674","295,096","306,4","251,038","250,367","515,703","725,065703125","491,908","523,338","617,095","625,727","602,74","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3488,18","580,139","395,563","9,53344","1,74403","249,752","253,553","251,785","295,096","306,4","249,917","251,521","497,01","725,23215625","480,524","476,462","534,92","612,868","598,547","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3477,54","589,233","396,657","9,53497","1,74368","249,302","252,521","250,005","295,096","306,4","249,873","250,422","477,391","725,398609375","467,145","484,102","431,672","604,72","586,933","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3463,48","598,328","397,751","9,5365","1,74334","248,5","245,709","246,907","295,096","306,4","249,115","248,774","509,547","725,5650625","497,199","508,361","391,905","558,012","535,313","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3436,33","599,457","398,845","9,53803","1,74299","247,917","246,764","245,951","295,096","306,4","249,598","249,565","567,178","725,731515625","539,31","488,889","384,115","521,97","469,905","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3355,08","603,882","399,939","9,53956","1,74265","247,324","248,203","249,027","295,096","306,4","248,785","247,544","602,112","725,89796875","580,04","509,335","412,454","537,261","429,431","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3274,02","609,741","401,033","9,54109","1,74231","247,214","248,082","249,939","295,096","306,4","248,687","247,819","601,362","726,064421875","602,487","502,772","393,809","546,448","422,314","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3256,35","615,326","402,127","9,54262","1,74196","248,456","253,685","252,521","295,096","306,4","249,983","249,928","579,24","726,230875","613,335","491,365","362,279","507,83","421,048","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3306,15","610,555","403,221","9,54415","1,74162","249,17","252,539","253,857","295,096","306,4","250,122","251,221","563,883","726,397328125","607,71","500,653","362,783","503,863","418,97","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3364,65","614,868","404,315","9,54568","1,74127","249,17","251,653","252,114","295,096","306,4","250,093","251,675","536,173","726,56378125","595,662","514,768","383,617","520,293","423,362","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3360,35","617,126","405,409","9,5472","1,74093","249,368","248,423","250,752","295,096","306,4","250,576","250,708","497,936","726,730234375","562,591","578,788","437,703","558,044","427,006","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3366,11","597,778","406,503","9,54873","1,74059","249,368","245,237","247,236","295,096","306,4","250,269","248,972","531,719","726,8966875","547,748","591,285","502,532","573,612","450,399","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3396,29","599,976","407,597","9,54988","1,74024","247,961","249,17","246,16","295,096","306,4","250,137","248,906","542,93","727,063140625","550,07","562,146","481,379","577,7","479,482","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3361,33","585,693","408,691","9,55011","1,7401","247,126","251,851","249,456","295,096","306,4","249,565","250,291","561,047","727,22959375","551,15","562,574","504,897","582,74","523,622","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3285,94","579,712","409,785","9,55035","1,74045","247,17","250,796","250,005","295,096","306,4","249,543","251,104","562,499","727,396046875","546,185","569,527","541,802","576,076","561,306","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3236,13","571,533","410,879","9,55058","1,74079","247,961","252,07","252,048","295,096","306,4","250,203","250,159","574,21","727,5625","540,954","560,544","581,682","559,724","577,305","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3225,78","563,843","411,973","9,55082","1,74114","249,192","254,509","253,872","295,096","306,4","248,906","249,851","567,354","727,728953125","545,004","547,303","585,097","541,972","583,816","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3220,02","521,79","411,3953090909","9,55105","1,74148","250,598","251,191","251,697","295,096","306,4","250,027","251,455","556,393","727,89540625","540,795","542,579","619,466","539,06","602,412","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3236,52","430,664","410,8176181818","9,55129","1,74183","251,169","250,005","250,005","295,096","306,4","249,565","251,104","567,654","728,061859375","542,521","564,959","651,962","553,06","608,808","66,21","1,52"
2017-03-11 12:00:00,"59,89","8,98","3272,27","408,02","410,2399272727","9,55153","1,74217","250,642","247,544","246,797","295,096","306,4","248,796","248,73","556,343","728,2283125","568,957","579,261","645,242","544,996","595,675","66,21","1,52"
